area,room,toilet,lat,long,price-VND,quan-code,loai_bds-code,price-per-m2
52,0,0,16.06746,108.19719,1720000000,6,9,33076923
105,0,0,15.99582,108.26936,1725000000,4,9,16428571
105,0,0,15.99582,108.26936,1725000000,4,9,16428571
50,1,1,16.05655,108.24693,1730000000,5,0,34600000
50,2,1,16.05833,108.17932,1730000000,1,15,34600000
31,2,2,16.0732,108.21208,1730000000,6,15,55806451
42,1,1,16.07191,108.17987,1750000000,6,15,41666666
42,0,0,16.06304,108.20873,1750000000,6,9,41666666
21,2,1,16.06774,108.21766,1750000000,2,15,83333333
40,2,2,16.0732,108.21208,1750000000,6,15,43750000
30,2,2,16.07371,108.21071,1750000000,6,15,58333333
32,2,2,16.05745,108.21305,1750000000,2,15,54687500
8,0,0,16.02791,108.18997,1750000000,1,9,218750000
50,0,0,16.07457,108.18217,1750000000,6,15,35000000
100,0,0,15.98635,108.25687,1750000000,4,9,17500000
100,0,0,15.98635,108.25687,1750000000,4,9,17500000
51,1,1,16.0412,108.21048,1750000000,2,0,34313725
63,0,0,16.05067,108.15756,1750000000,3,9,27777777
105,0,0,16.09775,108.08974,1750000000,0,7,16666666
37,2,2,16.07243,108.20271,1750000000,6,15,47297297
84,0,0,16.02791,108.18997,1750000000,1,9,20833333
100,0,0,16.07062,108.10849,1750000000,0,9,17500000
105,2,2,16.06435,108.15232,1750000000,3,15,16666666
81,2,2,16.05799,108.15665,1750000000,3,15,21604938
52,1,1,16.09384,108.24476,1750000000,5,0,33653846
66,2,2,16.05224,108.24686,1750000000,4,0,26515151
70,0,0,16.05067,108.15756,1750000000,3,9,25000000
35,2,2,16.05962,108.20926,1750000000,6,15,50000000
45,1,1,16.05655,108.24693,1755000000,5,0,39000000
25,2,2,16.07243,108.20271,1780000000,6,15,71200000
30,2,2,16.0606,108.18981,1780000000,6,15,59333333
32,2,2,16.05823,108.21715,1780000000,2,15,55625000
100,0,0,15.99107,108.23758,1790000000,4,9,17900000
30,2,2,16.06851,108.20916,1790000000,6,15,59666666
100,0,0,16.02974,108.242,1790000000,4,9,17900000
82,0,0,15.97666,108.23353,1790000000,4,9,21829268
48,0,0,16.07191,108.17987,1790000000,6,9,37291666
68,2,2,16.06793,108.18581,1790000000,6,15,26323529
48,0,0,16.07191,108.17987,1790000000,6,9,37291666
59,2,1,16.04335,108.22148,1790000000,2,0,30338983
65,1,1,16.07422,108.13483,1800000000,3,16,27692307
100,0,0,16.01385,108.24989,1800000000,4,9,18000000
40,2,2,16.06087,108.21717,1800000000,2,15,45000000
100,0,0,15.98728,108.26717,1800000000,4,7,18000000
100,0,0,16.02983,108.25417,1800000000,4,7,18000000
100,0,0,16.04355,108.23758,1800000000,4,9,18000000
100,0,0,15.98635,108.25687,1800000000,4,7,18000000
300,0,0,16.09512,108.13844,1800000000,3,7,6000000
125,0,0,16.1061,108.13558,1800000000,3,7,14400000
95,0,0,15.98936,108.27118,1800000000,4,7,18947368
30,2,2,16.07048,108.20135,1800000000,6,16,60000000
100,0,0,16.03328,108.23941,1800000000,4,7,18000000
45,2,1,16.06793,108.18581,1800000000,6,15,40000000
22,2,2,16.06756,108.20497,1800000000,6,15,81818181
58,1,1,16.0558,108.22367,1800000000,2,16,31034482
100,0,0,16.05192,108.16724,1800000000,3,7,18000000
65,2,1,16.06949,108.146,1800000000,3,16,27692307
150,0,0,15.98635,108.25687,1800000000,4,7,12000000
45,2,2,16.06041,108.18161,1800000000,6,15,40000000
150,0,0,16.09591,108.13013,1800000000,3,7,12000000
140,0,0,15.98635,108.25687,1800000000,4,7,12857142
42,3,2,16.02531,108.21319,1800000000,1,16,42857142
52,0,0,16.07243,108.20271,1800000000,6,9,34615384
100,0,0,16.09512,108.13844,1800000000,3,7,18000000
300,0,0,16.07422,108.13483,1800000000,3,7,6000000
70,1,1,16.07422,108.13483,1800000000,3,16,25714285
105,0,0,15.99582,108.26936,1800000000,4,9,17142857
247,0,0,15.99582,108.26936,1800000000,4,9,7287449
70,0,0,16.05067,108.15756,1800000000,3,9,25714285
100,0,0,15.99107,108.23758,1800000000,4,7,18000000
31,2,1,16.06746,108.19719,1800000000,6,15,58064516
68,2,2,15.98635,108.25687,1800000000,4,0,26470588
100,0,0,15.99107,108.23758,1800000000,4,7,18000000
180,0,0,15.98635,108.25687,1800000000,4,7,10000000
50,1,1,16.05655,108.24693,1800000000,5,0,36000000
100,0,0,15.97666,108.23353,1800000000,4,9,18000000
125,0,0,16.1061,108.13558,1800000000,3,7,14400000
65,1,1,16.07309,108.16553,1800000000,3,16,27692307
100,0,0,15.99107,108.23758,1800000000,4,7,18000000
26,2,2,16.07567,108.2178,1800000000,2,15,69230769
72,2,3,15.98635,108.25687,1800000000,4,0,25000000
120,0,0,16.1061,108.13558,1800000000,3,7,15000000
180,0,0,15.98635,108.25687,1800000000,4,7,10000000
95,0,0,15.99033,108.26709,1805000000,4,9,19000000
70,3,2,15.98635,108.25687,1820000000,4,0,26000000
48,1,1,15.99582,108.26936,1824000000,4,16,38000000
105,0,0,15.99582,108.26936,1825000000,4,7,17380952
50,0,0,16.05827,108.174,1830000000,1,9,36600000
74,0,0,16.08428,108.15575,1830000000,3,9,24729729
53,0,0,16.03406,108.17856,1830000000,1,9,34528301
100,0,0,16.02983,108.25417,1830000000,4,9,18300000
50,2,2,16.04797,108.15633,1830000000,3,15,36600000
64,2,1,16.06087,108.21717,1850000000,2,15,28906250
130,0,0,15.97759,108.23751,1850000000,4,9,14230769
58,0,0,16.07371,108.21071,1850000000,6,9,31896551
90,1,1,16.07422,108.13483,1850000000,3,0,20555555
53,0,0,16.06746,108.19719,1850000000,6,9,34905660
130,0,0,15.97666,108.23353,1850000000,4,9,14230769
62,1,1,16.04645,108.1776,1850000000,1,15,29838709
100,0,0,16.09775,108.08974,1850000000,0,9,18500000
25,2,2,16.08024,108.22089,1850000000,2,16,74000000
97,0,0,16.05833,108.17932,1850000000,1,9,19072164
25,2,2,16.08024,108.22089,1850000000,2,15,74000000
75,0,0,16.02531,108.21319,1850000000,1,9,24666666
65,0,0,16.05676,108.16851,1850000000,3,9,28461538
100,0,0,15.97666,108.23353,1850000000,4,9,18500000
65,2,1,16.05222,108.17557,1850000000,1,15,28461538
100,2,1,16.0715,108.14323,1850000000,3,16,18500000
121,0,0,16.09775,108.08974,1850000000,0,7,15289256
75,0,0,16.04739,108.18375,1850000000,6,9,24666666
69,2,2,15.98635,108.25687,1850000000,4,0,26811594
100,0,0,15.97285,108.2425,1850000000,4,7,18500000
70,0,0,16.07604,108.14469,1850000000,3,9,26428571
25,2,2,16.08024,108.22089,1850000000,2,15,74000000
310,0,0,16.07686,108.23455,1850000000,5,9,5967741
65,1,1,16.07422,108.13483,1850000000,3,16,28461538
80,0,0,16.05827,108.174,1850000000,1,16,23125000
53,0,0,16.07371,108.21071,1850000000,6,9,34905660
52,3,2,16.05827,108.174,1850000000,1,15,35576923
70,3,2,16.07422,108.13483,1850000000,3,16,26428571
104,0,0,16.05676,108.16851,1850000000,3,9,17788461
58,0,0,16.07371,108.21071,1850000000,6,9,31896551
71,0,0,16.07422,108.13483,1850000000,3,9,26056338
52,0,0,16.07371,108.21071,1850000000,6,9,35576923
130,0,0,15.97759,108.23751,1850000000,4,9,14230769
30,2,2,16.04995,108.21626,1850000000,2,15,61666666
65,1,1,16.07422,108.13483,1850000000,3,16,28461538
60,2,0,16.05676,108.16851,1850000000,3,9,30833333
81,0,0,16.08481,108.14932,1850000000,3,9,22839506
73,3,2,16.05833,108.17932,1850000000,1,15,25342465
43,2,1,16.06746,108.19719,1850000000,6,15,43023255
41,2,1,16.06504,108.17921,1850000000,6,15,45121951
75,0,0,16.04739,108.18375,1850000000,6,9,24666666
24,2,2,16.07371,108.21071,1850000000,6,16,77083333
90,0,0,16.09512,108.13844,1870000000,3,7,20777777
59,0,0,16.05903,108.1873,1870000000,6,9,31694915
37,2,2,16.07536,108.20558,1870000000,6,15,50540540
41,2,1,16.06009,108.18561,1870000000,6,15,45609756
56,0,0,16.05812,108.18328,1870000000,6,9,33392857
30,2,2,16.06352,108.20856,1870000000,6,15,62333333
35,2,2,16.06964,108.20322,1870000000,6,15,53428571
32,2,2,16.06077,108.21365,1870000000,2,15,58437500
56,0,0,16.0606,108.18981,1870000000,6,9,33392857
32,3,2,16.05823,108.21715,1880000000,2,15,58750000
61,0,0,16.08428,108.15575,1880000000,3,9,30819672
30,2,2,16.05538,108.18766,1890000000,6,11,63000000
53,0,0,16.06746,108.19719,1890000000,6,9,35660377
30,2,2,16.06009,108.18561,1890000000,6,15,63000000
30,2,2,16.05538,108.18766,1890000000,6,15,63000000
31,2,2,16.06352,108.20856,1890000000,6,15,60967741
30,2,2,16.06418,108.18353,1890000000,6,15,63000000
40,2,2,16.05745,108.21305,1890000000,2,15,47250000
30,2,2,16.06418,108.18353,1890000000,6,15,63000000
32,1,1,16.04892,108.24906,1890000000,4,0,59062500
100,0,0,15.99582,108.26936,1899000000,4,9,18990000
90,4,6,16.02983,108.25417,1900000000,4,16,21111111
44,2,1,16.0669,108.21225,1900000000,6,15,43181818
70,2,2,16.05833,108.17932,1900000000,1,15,27142857
105,3,3,16.05676,108.16851,1900000000,3,16,18095238
100,0,0,15.98635,108.25687,1900000000,4,7,19000000
125,0,0,16.1061,108.13558,1900000000,3,7,15200000
100,0,0,15.99107,108.23758,1900000000,4,9,19000000
32,3,2,16.0668,108.21416,1900000000,6,15,59375000
80,0,0,16.07422,108.13483,1900000000,3,9,23750000
100,0,0,16.07079,108.22511,1900000000,2,7,19000000
59,2,2,16.10909,108.13038,1900000000,3,1,32203389
62,2,2,16.05067,108.15756,1900000000,3,15,30645161
100,0,0,15.97666,108.23353,1900000000,4,9,19000000
62,2,1,16.05827,108.174,1900000000,1,15,30645161
80,2,3,16.0143,108.19913,1900000000,1,15,23750000
162,0,0,16.05192,108.16724,1900000000,3,7,11728395
37,2,2,16.05823,108.21715,1900000000,2,15,51351351
111,0,0,16.01065,108.17537,1900000000,1,7,17117117
85,0,0,16.07422,108.13483,1900000000,3,5,22352941
52,0,0,16.04454,108.21522,1900000000,2,9,36538461
100,0,0,15.99582,108.26936,1900000000,4,9,19000000
82,2,1,16.06789,108.1764,1900000000,6,15,23170731
80,2,2,16.05827,108.174,1900000000,1,15,23750000
40,2,2,16.05173,108.22054,1900000000,2,15,47500000
50,0,0,16.06746,108.19719,1900000000,6,9,38000000
100,0,0,15.98728,108.26717,1900000000,4,7,19000000
52,2,1,16.16203,108.10753,1900000000,3,11,36538461
100,0,0,16.09775,108.08974,1900000000,0,9,19000000
36,2,2,16.0669,108.21225,1900000000,6,15,52777777
150,0,0,16.05192,108.16724,1900000000,3,7,12666666
39,2,2,16.07796,108.21949,1900000000,2,16,48717948
100,0,0,16.0535,108.17748,1900000000,1,9,19000000
125,0,0,16.09512,108.13844,1900000000,3,9,15200000
100,0,0,15.98728,108.26717,1900000000,4,7,19000000
100,0,0,16.04932,108.2483,1900000000,4,9,19000000
77,0,0,16.01282,108.17988,1900000000,1,9,24675324
68,2,2,15.98635,108.25687,1900000000,4,0,27941176
110,0,0,16.04637,108.24607,1912000000,4,9,17381818
30,2,2,16.07371,108.21071,1920000000,6,15,64000000
32,2,2,16.06087,108.21717,1920000000,2,15,60000000
30,2,1,16.06791,108.20152,1940000000,6,15,64666666
60,2,2,16.06606,108.18659,1950000000,6,15,32500000
100,3,2,16.03851,108.24755,1950000000,4,1,19500000
40,2,2,16.0252,108.21356,1950000000,1,16,48750000
100,0,0,15.99107,108.23758,1950000000,4,9,19500000
134,3,2,16.02791,108.18997,1950000000,1,9,14552238
45,2,1,16.06268,108.21976,1950000000,2,15,43333333
45,2,2,16.05558,108.18428,1950000000,6,15,43333333
60,0,0,16.05676,108.16851,1950000000,3,9,32500000
42,0,0,16.07687,108.22035,1950000000,2,9,46428571
74,2,2,16.05823,108.21715,1950000000,2,15,26351351
50,2,2,16.02791,108.18997,1950000000,1,15,39000000
50,1,1,16.05971,108.22204,1950000000,2,16,39000000
66,2,2,16.05347,108.24648,1950000000,4,0,29545454
40,2,2,16.04076,108.21777,1950000000,2,15,48750000
52,2,2,16.05745,108.21305,1950000000,2,15,37500000
46,2,2,16.05515,108.21731,1950000000,2,15,42391304
43,2,2,16.06964,108.20322,1950000000,6,15,45348837
300,0,0,16.10273,108.12993,1950000000,3,6,6500000
76,0,0,16.06838,108.19679,1950000000,6,9,25657894
93,0,0,16.04117,108.17091,1950000000,1,9,20967741
81,2,1,16.06789,108.1764,1950000000,6,15,24074074
53,0,0,16.06606,108.18659,1950000000,6,9,36792452
58,1,1,16.0558,108.22367,1950000000,2,3,33620689
70,0,0,16.08042,108.14686,1950000000,3,9,27857142
125,0,0,16.06515,108.10383,1950000000,0,9,15600000
300,0,0,16.08204,108.16108,1950000000,3,7,6500000
52,2,1,16.05515,108.21731,1950000000,2,15,37500000
37,2,2,16.06087,108.21717,1950000000,2,15,52702702
64,0,0,16.0606,108.18981,1950000000,6,9,30468750
144,0,0,15.9877,108.19973,1958000000,0,9,13597222
42,0,0,16.0789,108.21699,1960000000,2,9,46666666
42,0,0,16.0789,108.21699,1960000000,2,9,46666666
45,1,1,16.05558,108.18428,1960000000,6,15,43555555
50,1,1,16.07371,108.21071,1970000000,6,15,39400000
50,2,2,16.05676,108.16851,1980000000,3,15,39600000
120,0,0,16.0478,108.23767,1980000000,4,9,16500000
90,0,0,16.04892,108.24906,1980000000,4,7,22000000
40,2,2,16.04076,108.21777,1980000000,2,15,49500000
33,2,2,16.05406,108.2194,1980000000,2,15,60000000
42,2,2,16.03163,108.22407,1980000000,2,15,47142857
84,2,2,16.06435,108.15232,1980000000,3,15,23571428
90,2,2,16.05827,108.174,1980000000,1,15,22000000
90,0,0,15.98936,108.27118,1984000000,4,7,22044444
65,2,1,16.05812,108.18328,1990000000,6,15,30615384
33,2,2,16.06063,108.21655,1990000000,2,15,60303030
60,0,0,16.05088,108.21586,1990000000,2,9,33166666
40,2,2,16.05173,108.22054,1990000000,2,15,49750000
105,0,0,16.03163,108.22407,1998000000,2,7,19028571
77,2,2,16.03851,108.24755,1999000000,4,0,25961038
40,2,1,16.07191,108.17987,1999000000,6,15,49975000
56,2,1,16.0606,108.18981,2000000000,6,15,35714285
72,4,4,16.08503,108.14319,2000000000,3,15,27777777
70,2,2,16.03851,108.24755,2000000000,4,0,28571428
90,0,0,16.05192,108.16724,2000000000,3,7,22222222
100,0,0,16.07422,108.13483,2000000000,3,7,20000000
150,0,0,16.05192,108.16724,2000000000,3,7,13333333
150,0,0,16.05192,108.16724,2000000000,3,7,13333333
120,3,3,16.09591,108.13013,2000000000,3,14,16666666
82,0,0,15.99033,108.26709,2000000000,4,9,24390243
82,2,2,16.03851,108.24755,2000000000,4,0,24390243
35,2,2,16.07371,108.21071,2000000000,6,15,57142857
82,2,2,16.03851,108.24755,2000000000,4,0,24390243
40,1,1,16.04892,108.24906,2000000000,4,0,50000000
70,2,2,16.03851,108.24755,2000000000,4,0,28571428
125,0,0,16.1061,108.13558,2000000000,3,7,16000000
100,4,4,16.1061,108.13558,2000000000,3,14,20000000
52,3,3,16.05903,108.1873,2000000000,6,11,38461538
125,4,5,16.10711,108.13182,2000000000,3,16,16000000
100,0,0,16.1061,108.13558,2000000000,3,7,20000000
50,2,2,16.04892,108.24906,2000000000,4,1,40000000
100,0,0,15.99107,108.23758,2000000000,4,7,20000000
100,0,0,16.1061,108.13558,2000000000,3,7,20000000
52,3,3,16.05903,108.1873,2000000000,6,11,38461538
160,4,4,16.05676,108.16851,2000000000,3,15,12500000
60,0,0,16.03718,108.24387,2000000000,4,9,33333333
58,3,2,16.05827,108.174,2000000000,1,15,34482758
72,2,2,15.99392,108.25497,2000000000,4,0,27777777
2800,2,2,16.03851,108.24755,2000000000,4,0,714285
100,0,0,16.08967,108.23897,2000000000,5,9,20000000
62,1,1,16.03851,108.24755,2000000000,4,0,32258064
51,2,2,16.05448,108.18343,2000000000,6,15,39215686
85,2,2,16.03851,108.24755,2000000000,4,0,23529411
60,0,0,16.05867,108.24109,2000000000,5,9,33333333
100,0,0,16.01407,108.19471,2000000000,1,9,20000000
70,2,2,16.03851,108.24755,2000000000,4,0,28571428
51,0,0,16.04454,108.21522,2000000000,2,9,39215686
100,0,0,16.01385,108.24989,2000000000,4,9,20000000
100,0,0,16.04355,108.23758,2000000000,4,9,20000000
100,0,0,15.97919,108.27257,2000000000,4,9,20000000
60,2,1,16.06793,108.18581,2000000000,6,15,33333333
90,7,4,16.01791,108.25973,2000000000,4,14,22222222
85,2,2,16.03851,108.24755,2000000000,4,0,23529411
105,2,2,16.03851,108.24755,2000000000,4,0,19047619
53,3,2,16.05515,108.21731,2000000000,2,15,37735849
70,0,0,16.04739,108.18375,2000000000,6,15,28571428
72,2,2,16.01971,108.25581,2000000000,4,0,27777777
72,2,2,16.01971,108.25581,2000000000,4,0,27777777
72,2,2,15.98635,108.25687,2000000000,4,0,27777777
46,1,1,16.05515,108.21731,2000000000,2,15,43478260
83,2,2,16.03851,108.24755,2000000000,4,0,24096385
45,2,2,16.06268,108.21976,2000000000,2,15,44444444
83,2,2,16.03851,108.24755,2000000000,4,0,24096385
72,2,2,15.98635,108.25687,2000000000,4,0,27777777
100,3,2,16.03851,108.24755,2000000000,4,1,20000000
83,3,2,16.03851,108.24755,2000000000,4,1,24096385
30,1,1,16.04892,108.24906,2000000000,4,0,66666666
72,2,2,15.98635,108.25687,2000000000,4,0,27777777
70,2,2,16.03851,108.24755,2000000000,4,0,28571428
77,2,2,15.98635,108.25687,2002000000,4,0,26000000
67,1,2,16.1061,108.13558,2010000000,3,0,30000000
45,2,2,16.06746,108.19719,2020000000,6,15,44888888
150,0,0,16.05991,108.2237,2025000000,2,7,13500000
75,0,0,16.05833,108.17932,2030000000,1,9,27066666
110,0,0,15.98936,108.27118,2035000000,4,7,18500000
70,2,2,16.0143,108.19913,2050000000,1,15,29285714
65,2,1,16.05448,108.18343,2050000000,6,15,31538461
51,2,2,16.05515,108.21731,2050000000,2,15,40196078
65,4,4,16.06838,108.19679,2050000000,6,15,31538461
58,2,2,16.0606,108.18981,2050000000,6,15,35344827
42,2,2,16.06947,108.20991,2050000000,6,15,48809523
100,0,0,15.97759,108.23751,2050000000,4,7,20500000
60,0,0,16.08428,108.15575,2050000000,3,9,34166666
100,0,0,16.09591,108.13013,2050000000,3,7,20500000
122,0,0,15.97796,108.26199,2050000000,4,7,16803278
92,3,2,16.05799,108.15665,2050000000,3,15,22282608
107,2,2,16.06627,108.20857,2050000000,6,15,19158878
60,2,1,16.05655,108.24693,2050000000,5,0,34166666
40,2,1,16.07371,108.21071,2050000000,6,15,51250000
80,0,0,16.0787,108.12725,2050000000,3,9,25625000
75,0,0,16.02791,108.18997,2050000000,1,9,27333333
50,0,0,16.06433,108.19121,2050000000,6,9,41000000
60,2,1,16.05655,108.24693,2050000000,5,0,34166666
125,0,0,15.99582,108.26936,2054000000,4,9,16432000
32,3,3,16.05108,108.21813,2070000000,2,15,64687500
32,3,2,16.0669,108.21225,2070000000,6,15,64687500
32,1,1,16.02983,108.25417,2080000000,4,0,65000000
116,0,0,16.05827,108.174,2080000000,1,9,17931034
48,0,0,16.05448,108.18343,2080000000,6,9,43333333
115,1,1,16.06454,108.17507,2080000000,3,15,18086956
80,2,2,16.0143,108.19913,2080000000,1,15,26000000
36,2,2,16.06838,108.19679,2090000000,6,15,58055555
47,4,2,16.06851,108.20916,2090000000,6,15,44468085
60,4,3,16.07728,108.22003,2090000000,2,15,34833333
36,2,2,16.06838,108.19679,2090000000,6,15,58055555
36,2,2,16.06838,108.19679,2090000000,6,15,58055555
83,2,2,16.03851,108.24755,2100000000,4,0,25301204
83,2,2,16.03851,108.24755,2100000000,4,0,25301204
60,0,0,16.05676,108.16851,2100000000,3,9,35000000
75,3,2,16.04797,108.15633,2100000000,3,15,28000000
31,2,2,16.05962,108.20926,2100000000,6,15,67741935
90,0,0,15.99107,108.23758,2100000000,4,9,23333333
40,3,2,16.04335,108.22148,2100000000,2,15,52500000
51,2,1,16.07191,108.17987,2100000000,6,15,41176470
65,2,2,16.08024,108.22089,2100000000,2,0,32307692
89,0,0,15.99033,108.26709,2100000000,4,9,23595505
42,1,1,16.07031,108.24423,2100000000,5,0,50000000
72,6,2,16.06387,108.18914,2100000000,6,15,29166666
60,2,2,16.05067,108.15756,2100000000,3,15,35000000
44,1,2,16.06892,108.22455,2100000000,2,16,47727272
90,0,0,16.02983,108.25417,2100000000,4,9,23333333
73,0,0,16.05676,108.16851,2100000000,3,9,28767123
31,2,2,16.05515,108.21731,2100000000,2,16,67741935
63,2,1,16.06746,108.19719,2100000000,6,15,33333333
47,2,2,16.06851,108.20916,2100000000,6,15,44680851
90,0,0,15.99107,108.23758,2100000000,4,9,23333333
70,3,3,16.1061,108.13558,2100000000,3,0,30000000
