link,price,area,room,toilet,address
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/ban-dat-kdt-ven-song-ngu-hanh-son-view-song-ngay-trung-tam-thanh-pho-id21654474,2 tỷ 50 triệu,100 m2,0 PN,0 WC,"Nam Kỳ Khởi Nghĩa, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-hoa-quy-khu-dan-cu-duong-mai-dang-chon-kdc-cho-khai-tay-id21653903,1 tỷ 620 triệu,103 m2,0 PN,0 WC,"Mai Đăng Chơn, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/kiet-o-to-mai-dang-chon-doi-dien-truong-nguyen-binh-khiem-id21653609,1 tỷ 850 triệu,130 m2,0 PN,0 WC,"Mai Đăng Chơn, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/nha-3-tang-le-van-thu-man-thai-son-tra-da-nang-cach-bien-50m-id21717361,7 tỷ 500 triệu,106 m2,3 PN,2 WC,"Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-bien-hot-nhat-da-nang-so-huu-vinh-vien-qua-tang-700tr-id21719670,5 tỷ 800 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/chinh-chu-ban-lo-duong-10m5-khu-fpt-da-nang-huong-dong-nam-chi-30tr-m-id21715379,3 tỷ 240 triệu,108 m2,0 PN,0 WC,"Trần Đại Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/huyen-hoa-vang/mua-dat-nen-du-an/dat-nen-dep-gia-tot-truc-thuoc-thanh-pho-da-nang-id21720887,980 triệu,166 m2,0 PN,0 WC,"Quốc Lộ 14B, Xã Hòa Khương, Huyện Hoà Vang, Đà Nẵng"
https://mogi.vn/huyen-hoa-vang/mua-dat-tho-cu/ban-dat-nen-tho-cu-thi-xa-hoa-phong-gan-quoc-lo-14b-giay-to-day-du-id21719283,750 triệu,120 m2,0 PN,0 WC,"Quốc Lộ 14B, Xã Hòa Phong, Huyện Hoà Vang, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-mat-tien-duong-nguyen-phuoc-lan-hoa-xuan-da-nang-id21719864,12 tỷ 970 triệu,100 m2,0 PN,0 WC,"Cách Mạng Tháng 8, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-gap-khach-san-80m2-8-tang-pho-di-bo-an-thuong-da-nang-id21720017,30 tỷ,50 m2,18 PN,10 WC,"An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/nha-le-van-thu-man-thai-son-tra-da-nang-full-noi-that-gan-bien-50m-id21699738,7 tỷ 500 triệu,105 m2,3 PN,2 WC,"Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/huyen-hoa-vang/mua-dat-tho-cu/dat-nen-hoa-khuong-hoa-vang-da-nang-id21717526,980 triệu,160 m2,0 PN,0 WC,"Quốc Lộ 14B, Xã Hòa Khương, Huyện Hoà Vang, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/nha-3-tang-man-thai-son-tra-da-nang-full-noi-that-gan-sat-bien-50m-id21689804,7 tỷ 500 triệu,105 m2,3 PN,2 WC,"Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-hem-ngo/ban-nha-dep-kiet-o-to-gia-sieu-re-mua-xach-do-ve-o-ngay-gia-chi-id21715621,2 tỷ,72 m2,4 PN,4 WC,"Bùi Chát, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-hem-ngo/chinh-chu-can-ban-gap-nha-moi-ai-can-lien-he-gia-sieu-tot-id21715692,2 tỷ,160 m2,4 PN,4 WC,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-hem-ngo/ban-nha-sieu-dep-to-hieu-o-to-gia-chi-nhinh-hon-3-ty-xxx-xem-nha-id21715645,3 tỷ,140 m2,4 PN,4 WC,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-dat-tang-nha-co-102-mat-tien-le-trong-tan-nhinh-3-ty-thuong-luong-id21677669,4 tỷ,132 m2,3 PN,1 WC,"Lê Trọng Tấn, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/sieu-pham-co-102-ban-dat-tang-nha-mat-tien-le-dai-hanh-kinh-doanh-id21685082,8 tỷ,210 m2,3 PN,2 WC,"Lê Đại Hành, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-hoang-van-thai-dt-315m2-nha-cap-4-ngang-9m-gia-chi-3ty-xx-id21713091,3 tỷ,340 m2,1 PN,1 WC,"Hoàng Văn Thái, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-tieu-la-90m2-thuan-tien-kinh-doanh-van-phong-id21713317,11 tỷ 700 triệu,90 m2,2 PN,2 WC,"Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-can-ho-bien-my-khe-tai-nut-giao-vo-nguyen-giap-ho-xuan-huong-id21709295,5 tỷ 641 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-4-tang-2-mat-tien-duong-ton-dan-hoa-an-cam-le-id21656041,6 tỷ 150 triệu,101 m2,4 PN,4 WC,"Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-dat-nen-hoa-minh-kiet-oto-dt70m2-tran-dinh-tri-sat-bien-va-cho-id21656052,2 tỷ 300 triệu,70 m2,0 PN,0 WC,"Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-dat-nen-hoa-minh-duong-tran-dinh-tri-thong-ra-bien-dt-103m2-id21641456,5 tỷ 500 triệu,103 m2,0 PN,0 WC,"Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/nha-cam-le-4-9-ty-4t-lo-goc-mt-duong-5m-o-to-tranh-id21624279,4 tỷ 900 triệu,85 m2,5 PN,5 WC,"Thăng Long, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/can-ho-6-tang-ngang-11m-2-mat-tien-my-an-khu-pho-tay-ngu-hanh-son-id21643633,22 tỷ 200 triệu,130 m2,20 PN,20 WC,"Lê Văn Hưu, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/ban-nha-165m2-so-hinh-vuong-kiet-do-quang-nguyen-van-linh-5-4-ty-id21664916,5 tỷ 390 triệu,165 m2,3 PN,3 WC,"Nguyễn Văn Linh, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/mt-nguyen-tri-phuong-10m-3-tang-115m2-hon-10-ty-id21636919,10 tỷ 800 triệu,115 m2,7 PN,4 WC,"Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/nha-mat-tien-cho-cam-le-kinh-doanh-sam-uat-gia-11-5-ty-id21666150,11 tỷ 500 triệu,100 m2,2 PN,2 WC,"Đặng Văn Ngữ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/biet-thu-mini-doc-dao-nhat-hanh-tinh-tt-da-nang-id21637628,17 tỷ 879 triệu,200 m2,5 PN,5 WC,"Nguyễn Phong Sắc, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-ngay-bien-my-khe-4-tang-341m2-duong-5-5m-ngang-8-2m-id21643770,34 tỷ 971 triệu,340 m2,20 PN,21 WC,"Mỹ An 5, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-trung-tam-hai-chau-thanh-son-160m2-ngang-9m-18-ty-id21666914,18 tỷ,160 m2,2 PN,1 WC,"Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-trung-tam-hai-chau-nui-thanh-141m2-3-tang-ngang-4-7m-15-5-ty-id21666838,15 tỷ 500 triệu,141 m2,4 PN,4 WC,"Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-trung-tam-hai-chau-huy-can-lo-goc-121m2-2-tang-ngang9m-12-7-ty-id21666785,12 tỷ 700 triệu,121 m2,2 PN,3 WC,"Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mat-tien-hai-chau-hoang-dieu-2-tang-91m2-ngang-5-5m-16-8-ty-id21666462,16 tỷ 800 triệu,91 m2,2 PN,2 WC,"Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-bien-my-khe-190m2-duong-5-5m-ngang-10m-15-1-ty-id21671585,15 tỷ 100 triệu,190 m2,0 PN,0 WC,"Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/mt-nguyen-huu-tho-210m2-4-tang-cho-nguoi-co-tam-co-khi-chat-id21637686,19 tỷ 500 triệu,210 m2,5 PN,5 WC,"Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-hai-chau-lo-goc-2tag-o-to-15m-ngang-8m-hon-4-ty-id21641232,4 tỷ 200 triệu,70 m2,3 PN,2 WC,"Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/biet-thu-homestay-ngu-hanh-son-460m2-3t-18-6-ty-id21624160,18 tỷ 600 triệu,460 m2,5 PN,5 WC,"Đường K20, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-hai-chau-hung-vuong-2-tang-3-2-ty-dt51m2-id21611648,3 tỷ 200 triệu,51 m2,3 PN,2 WC,"Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-thanh-khe-dien-bien-phu-o-to-thong-2-tang-90m2-3-45-ty-id21645751,3 tỷ 450 triệu,90 m2,3 PN,2 WC,"Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/khach-san-bien-my-khe-7-tang-duong-7-5m-ngang-6-5m-15-ty-id21647537,1 tỷ 500 triệu,110 m2,20 PN,22 WC,"Nguyễn Văn Thoại, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/nha-biet-thu-trung-tam-da-nang-mt-nguyen-huu-tho-id21651740,18 tỷ 990 triệu,200 m2,6 PN,7 WC,"Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/huyen-hoa-vang/mua-nha-mat-tien-pho/biet-thu-da-nang-300m2-15x20-phong-cach-phu-ong-viet-11-45-ty-id21656722,11 tỷ 450 triệu,300 m2,3 PN,3 WC,"Phạm Hùng, Xã Hòa Phước, Huyện Hoà Vang, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-nong-nghiep/biet-thu-xinh-3-tang-hon-200m2-dat-10x20-5m-duong-10m-cam-le-dn-id21603725,17 tỷ,205 m2,0 PN,0 WC,"Bình Hòa 3, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-view-san-bay-lo-goc-kiet-o-to-tranh-3-tang-84m2-ngang-5-2m-6-id21658429,6 tỷ,84 m2,3 PN,3 WC,"Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/mt-nguyen-tri-phuong-3-tang-115m2-re-thung-day-id21636138,10 tỷ 795 triệu,115 m2,7 PN,4 WC,"Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/dat-my-an-mt-hoai-thanh-88m2-5-6-ty-id21673904,5 tỷ 600 triệu,88 m2,0 PN,0 WC,"Hoài Thanh, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mat-tien-kinh-doanh-hai-chau-nui-thanh-158m2-3-tang-11-55-ty-id21674764,11 tỷ 600 triệu,160 m2,11 PN,6 WC,"Núi Thành, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mat-tien-trung-tam-hai-chau-le-loi-90m2-3-tang-ngang-4-5m-16-6-id21666731,16 tỷ 600 triệu,90 m2,3 PN,3 WC,"Lê Lợi, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-mat-tien-kinh-doanh-hai-chau-mai-lao-bang-180m2-2-tang-ngang-7-id21676367,11 tỷ,180 m2,2 PN,2 WC,"Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-bien-my-khe-nguyen-van-thoai-duong-5-5m-165m2-ngang-10-12-ty-id21681831,12 tỷ,165 m2,3 PN,2 WC,"Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/dat-mat-tien-bien-nguyen-tat-thanh-hai-chau-125m2-16-8-ty-id21681935,16 tỷ 800 triệu,125 m2,0 PN,0 WC,"Nguyễn Tất Thành, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/mt-nguyen-tri-phuong-ngang-8m-3-tang-dai-ha-gia-thanh-khoan-id21637099,8 tỷ 900 triệu,62 m2,4 PN,3 WC,"Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-lien-chieu-lo-goc-duong-7-5-va-5-5-144m2-3-tang-ngang-7-id21683483,13 tỷ,144 m2,5 PN,4 WC,"Lạc Long Quân, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/toa-nha-can-ho-bien-ngu-hanh-son-9-tang-lo-goc-ngang-7m-re-id21647510,22 tỷ 500 triệu,150 m2,16 PN,18 WC,"Nguyễn Khắc Viện, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-bien-my-khe-k3-5m-ha-bong-158m2-ngang-8-5m-id21688587,11 tỷ 500 triệu,158 m2,6 PN,5 WC,"Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-bien-my-khe-le-huu-trac-3-tang-228m2-15-phog-thue-id21688717,14 tỷ 200 triệu,228 m2,17 PN,17 WC,"Lê Hữu Trác, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-dau-kiet-o-to-phan-thanh-16-phong-tro-id21688769,7 tỷ 800 triệu,80 m2,16 PN,16 WC,"Phan Thanh, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-nguyen-tri-phuong-kiet-oto-3-tang-73m2-4-38-ty-id21643303,4 tỷ 380 triệu,73 m2,4 PN,3 WC,"Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-dac-dia-chinh-tam-lo-goc-2-mt-350m2-14x25m-id21689467,88 tỷ,350 m2,6 PN,6 WC,"Ông Ích Khiêm, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/lo-dat-dien-tich-lon-giua-trung-tam-dn-1220m2-id21689554,160 tỷ,1220 m2,10 PN,10 WC,"Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/dat-bien-my-khe-k5m-nguyen-van-thoai-98m2-7-8-ty-id21688609,7 tỷ 800 triệu,98 m2,0 PN,0 WC,"Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/nha-pho-dien-tu-ham-nghi-3-tang-60m2-18-ty-id21685943,18 tỷ,60 m2,3 PN,3 WC,"Hàm Nghi, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/nha-bien-my-khe-ngo-thi-si-108m2-4-tang-id21688570,17 tỷ 500 triệu,108 m2,6 PN,5 WC,"Ngô Thì Sĩ, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/nha-trung-tam-hai-chau-mai-lao-bang-180m2-2-tang-ngang-7-11-ty-id21666868,11 tỷ,180 m2,4 PN,3 WC,"Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-2-mat-kiet-o-to-dien-bien-phu-4-27-ty-id21703379,4 tỷ 270 triệu,65 m2,3 PN,3 WC,"Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/dat-k5m-hoang-van-thai-75m2-ngang-6-1-8-ty-id21705687,1 tỷ 800 triệu,70 m2,0 PN,0 WC,"Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/nha-dep-4t-65m2-o-ngay-hoac-kd-mat-tien-5-5m-trung-tam-id21593492,8 tỷ 700 triệu,65 m2,4 PN,3 WC,"Nguyễn Nghiêm, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-kinh-duong-vuong-lien-chieu-vi-tri-dac-dia-nhinh-5-ty-lh-0-id21709232,5 tỷ,85 m2,4 PN,4 WC,"Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-biet-thu-lien-ke/ban-nha-biet-thu-110m2-o-to-hoang-van-thai-dac-dia-nhinh-3ty-id21707407,3 tỷ,110 m2,4 PN,4 WC,"Hoàng Văn Thái, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-kiet-le-dinh-ly-dep-id21644135,3 tỷ 450 triệu,40 m2,3 PN,3 WC,"Lê Đình Lý, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-duong-mat-tien-ton-dan-id21584833,4 tỷ 200 triệu,86 m2,0 PN,0 WC,"Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/du-an-can-ho-felicia-duong-vo-nguyen-giap-id21704321,1 triệu 890 nghìn,30 m2,1 PN,1 WC,"Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-huong-hai-thien-su-an-hai-bac-son-tra-3-phong-ngu-2wc-id21705041,5 tỷ 600 triệu,93 m2,3 PN,2 WC,"Hương Hải Thiền Sư, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/sieu-biet-thu-khong-gian-anh-sang-id21703363,17 tỷ,204 m2,6 PN,6 WC,"Xô Viết Nghệ Tĩnh, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-dat-nam-hoa-xuan-gan-song-gan-khu-euro3-id21703966,4 tỷ 100 triệu,100 m2,0 PN,0 WC,"Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/ban-can-ho-2pn-3pn-view-truc-dien-bien-da-nang-so-do-vinh-vien-id21687318,3 tỷ 500 triệu,100 m2,3 PN,2 WC,"Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ban-dat-nen-du-an-quan-lien-chieu-id21684372,2 tỷ,100 m2,0 PN,0 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/ban-dat-ven-bien-lien-chieu-da-nang-id21684547,2 tỷ,100 m2,0 PN,0 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-nen-du-an/dat-nen-du-an-dragon-city-park-tp-da-nang-gia-tu-27tr-m2-duong-11m-id21702239,2 tỷ 430 triệu,90 m2,0 PN,0 WC,"Đá Mọc 5, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-biet-thu-lien-ke/biet-thu-dao-noi-sieu-khung-1700m2-dao-noi-da-nang-id21702146,90 tỷ,1700 m2,6 PN,6 WC,"Lương Định Của, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-hem-ngo/nha-kiet-3m5-quan-thanh-khe-da-nang-gia-3t50-id21701972,3 tỷ,66 m2,2 PN,1 WC,"Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-kim-biet-thu-mat-tien-pho-kinh-doanh-ben-bien-gia-nhu-shophouse-id21701515,16 tỷ 300 triệu,200 m2,4 PN,3 WC,"Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-ban-lo-dat-dep-mat-tien-toa-lac-tai-199-huy-can-hoa-cuong-id21701602,4 tỷ 700 triệu,70 m2,0 PN,0 WC,"Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-lo-dat-vi-tri-dac-dia-pho-tran-nhan-tong-100m2-5ty1-duong-20m-id21702607,5 tỷ 100 triệu,100 m2,0 PN,0 WC,"Trần Nhân Tông, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/so-huu-ngay-lo-dat-vang-mat-tien-dg-pham-van-xao-98m2-4ty7-duong-10m5-id21702617,4 tỷ 700 triệu,98 m2,0 PN,0 WC,"Phạm Văn Xảo, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-can-ban-can-nha-khu-vuc-hai-chau-90m-mat-tien-7m-3-ty-xx-id21700541,2 tỷ 800 triệu,90 m2,4 PN,3 WC,"Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chinh-chu-can-ban-can-nha-khu-vuc-hai-chau-80m-mat-tien-7m-3-ty-xx-id21700537,2 tỷ 800 triệu,80 m2,3 PN,2 WC,"Đường 30 Tháng 4, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-nen-du-an/chi-can-1-5-ti-30-so-huu-ngay-dat-nen-ven-song-kdt-nam-hoa-xuan-id21697851,4 tỷ 700 triệu,100 m2,0 PN,0 WC,"Nguyễn Phước Lan, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/can-ban-nhanh-lo-kim-long-doi-dien-ubnd-quan-lien-chieu-gia-4-ty-so-d-id21698463,4 tỷ,90 m2,0 PN,0 WC,"Nguyễn Sinh Sắc, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-dat-khu-a4-kdt-phuong-trang-q-lien-chieu-sat-bien-gia-5-4-ty-id21697830,5 tỷ 400 triệu,98 m2,0 PN,0 WC,"Nguyễn Sinh Sắc, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
